key,value
(brief mention abelas),1
Fem!Elf Inquisitor,1
I SUPPOSE??,1
Kardys Mahariel,1
Femquisitor - Character,1
Holly Surana,1
Mother Leanna,1
all inner circle and advisors tho,1
Templar Samson,1
Feathers,1
vague lavellan,1
Sketchy shadowy characters,1
maybe others i haven't decided yet,1
and a series of dead but not forgotten dragons,1
The rest of the cast...,1
random characters,1
Mica Burton,1
Probably More,1
Leliana (blink and you'll miss it),1
Kenzie Lavellan,1
Assan(dog),1
Olivia Cousland,1
Mercenary Character(s),1
probably a lot of dead people,1
female trevelyan's child,1
mentions of almost all inquisition characters,1
Treveylan,1
Cahir Cousland,1
Louisa Trevelyan,1
Pretty much the entire Inner Circle,1
very minor characters - Character,1
OC - Giuseppe Gentile,1
OC - Eloi Perrault,1
OC - Aria Pollux,1
OC - Brynja,1
OC - Karasaad,1
Luna Belmonte,1
Dareth Sabrae,1
stupid Orlesian,1
Kihm (Dragon Age),1
"William ""Iron-Ass"" Tully",1
Taarlok,1
Mera Lavellan,1
Mariel Allarin (original character Dragon Age),1
Naurina Allarin (original character Dragon Age),1
pretty much everyone really!,1
Nonspecific Inquisitor,1
pretty much the entire inquisition.,1
Madame le Fer,1
"Marian ""Ria"" Hawke",1
the Ladies of the Inquisition,1
agressive hawke,1
Hawke(mentioned briefly),1
Various Inquisition Members,1
guest appearances from other companions,1
Pheris Lavellan,1
Klaera Tabris,1
Hawke's family,1
ALL OF THEM OKAY,1
mentions of the rest of the crew,1
Taeriell Lavellan,1
Female Mage Inqui,1
Female Trevelyan OC,1
baby Neha Trevelyan,1
Revassan Tabris,1
Mabari War Dog,1
Original Character- Asaaranda,1
Original Character- Shokrakar,1
Introducing Ser Fluffy Paws,1
a dog,1
Florianne,1
Frida,1
Lari,1
Astrid Aeducan,1
Reginald Cousland,1
Essentially anyone still at Skyhold will show up at some point. No point in listing them ;),1
Nugalope,1
more tags to come as they get introduced!,1
Mention of everyone else,1
Johanna,1
Liddy,1
Envy!Cullen Rutherford,1
OC Templar Ser Cathline,1
Arali Lavellan,1
Tristan,1
Taravangian (Stormlight Archive),1
Adrotagia (Stormlight Archive),1
Shallan Davar,1
Dallet (Stormlight Archive),1
ALL THE RUTHERFORDS,1
Kit Trevelyan,1
Meridas Amaram,1
Jim the Skyhold Sex Machine - Character,1
SSM Jim,1
Avvar!Jim,1
Cullen's Cloak,1
Kinky!Cullen,1
Jim's cock ring,1
pretty much all minor characters,1
yes its a girls name,1
its short for willow,1
OC - Fran the Fabulous Seamstress,1
Danarius - briefly,1
Dracolisk,1
era - Character,1
Lyra Cousland,1
Davin (OC),1
Annalise (OC),1
Alpha Trevelyan,1
an Avvar Thane,1
an Avvar shaman,1
Elaine Trevelyan (mentioned),1
All Tabris,1
Orera Adaar - Character,1
Josephine (Mentioned),1
basically everyone and their maiden aunt,1
Martin the Mabari,1
Cricket Surana,1
one of leliana's asshole messenger birds,1
Qun!Bull,1
Pretty much everyone from DA:O,1
Lysia Tabris,1
Rinnala (Dragon Age),1
Castiza Amell,1
Lavellen - Character,1
Archer,1
Virtuoso,1
Heather,1
Justice - briefly,1
OC Varlen Lavellan,1
Bigender!Hawke,1
And quite a few others,1
Legionnaire Scout,1
Crem the Stuffed Dragon,1
Andromeda Hawke,1
Gwenevere Rutherford,1
Unnamed Elven Book Keeper,1
Male Mage Hawke (via letter),1
a group of orphaned kids,1
Teirin Lavellan,1
Peter Janslic(OC),1
Elian Trevelyan,1
Carlos' Team of Scientists (Welcome to Night Vale),1
The Masked Army (Welcome to Night Vale),1
Mentions of the Inner circle,1
devika lavellan,1
Most of the original characters,1
Ser Chompy - sort of,1
Bull's siblings,1
Erivinn Lavellan,1
Derryth Lavellan,1
Athehris Lavellan,1
sinquisitor faye,1
Belinda,1
brief mention of Varric and Carver,1
Princess Fire-Paws,1
Eliane Howe,1
Arwen,1
No Justice - Character,1
AU!Rio,1
Lots of Lavellans,1
Lots of Trevelyans,1
Lots of Adaars,1
Bobbi Morse,1
Sharon Carter (Marvel),1
just assume all the companions are there,1
and everybody else is here too okay,1
Tevinter - Character,1
Pretty much the whole inquisition,1
Oc's created to make some of Clan Levellan,1
Valo-Kas Mercanaries,1
Rhia Trevelyan,1
Avvar Alistair,1
avvar!au - Character,1
Daughter of the Wolf,1
Inquisition Troops,1
Lucien,1
Trent (Glee),1
David (Warbler),1
Burt Hummel,1
Fog Dancer,1
Avvar (people),1
Sif,1
Caerye Lavellan,1
Ariana Trevelyan,1
Hawke's Stupid Voice,1
Fenris' vass,1
original supporting characters,1
Desmond Hawke,1
Child Character - Character,1
Da'Saeya Lavellan,1
Neha Trevelyan,1
OC Trevelyan - Character,1
Arietta Trevelyan,1
lady ducette,1
Junior,1
Kamal Adaar,1
a cute little dog,1
Wolfwood the Mabari,1
rest of hawke fam a little bit but i wont tag them,1
his name is Emery and i love him,1
Lady Lavellan,1
more will be added as they appear,1
Arien Hawke,1
Taliesan,1
Rhian Trevelyan,1
Axel/Lea (Kingdom Hearts),1
Lea (Kingdom Hearts),1
Saix/Isa,1
Isa,1
Demyx,1
Maakah Sotiria,1
Ostanna Lavellan,1
Tatianna Adaar,1
Faolin Hawke,1
Bolg,1
Lindir,1
Luna Cadash,1
Clover Trevelyan,1
Alistair (Grey Warden),1
Generic Inquisitor,1
Other people make appearances,1
my oc ayume - Character,1
Merida Cousland,1
Taevan Surana,1
Mama and Papa Trevelyan,1
Modera,1
Khadgar,1
Grand Magister Rommath,1
Aethas Sunreaver,1
Sadie Surana,1
Daniel Surana - OC,1
Male Hawke(mentioned),1
Zevran Arainai(mentioned),1
Male Mahariel(mentioned),1
The rest of the Origins crew,1
Cullen's Son,1
Davina Hawke,1
Various Other Dragon Age Characters,1
but they're not relevant,1
Non-Warden FemCousland,1
Male Warden Cousland,1
Faycen,1
OC main characters,1
Female Inquisitor Mage,1
Fifi du Launcet,1
The Guards of Kirkwall,1
Inquisitor's sister,1
Leona Trevelyan,1
minor Hawke - Character,1
Tumblr Request - Character,1
this is fluff - Character,1
stupid dumb fluff - Character,1
Non-Player Characters,1
Isabel Trevelyan,1
Potter - Character,1
Sister/Mother Petrice,1
Méraud Mahariel,1
most of the companions,1
Kitty,1
Atlas Hawke,1
Not-Inquisitor,1
"Rowan ""Rio"" Maximillian",1
Evie Cousland,1
Kuvira (Avatar),1
Yasmine Adaar,1
Elias Katsaros,1
Maxwell Amladaris,1
Quartermaster Threnn (mentioned),1
Master Dennet (mentioned),1
Bull's Chargers (mentioned),1
Seggrit (mentioned),1
Master Harrit (mentioned),1
Mary,1
Calphe Trevelyan,1
all the others frankly,1
Calphe Amladaris,1
Necromancer,1
Rift Mage,1
Varric mention,1
Vahari Lavellan,1
Zevmale Lavellan,1
F!Lavellan (OC),1
(Will be more) - Character,1
Zevran Arainai (Dragon Age) - Character,1
Eleanne Trevelyan,1
and all the other nerds,1
Cousland sisters,1
Cousland Twins - Character,1
Sentient Darkspawn,1
Calphe Amladaris (OC),1
interrupting scout,1
Dorian's betrothed,1
Netheri Lavellan,1
Human OC,1
Elf OC,1
Rhea Viatrix Amladaris (OC),1
mostly all of them?,1
some random spirit,1
More dragon age characters,1
Lou Trevelyan (Original Character),1
Augustin Forgeron (Original Character),1
Remy Sauveterre (Original Character),1
Parker Banes (Original Character),1
Septima (Original Character),1
shaeva lavellan,1
mage inquizzy,1
Mage Rights Activist Lavellan,1
Alianne Cooper,1
Nawat Crow,1
character tags to be added,1
Mage Warden OC,1
Shesi Mahariel - Character,1
Palla Cousland - Character,1
Corvis Nalida,1
Ellairia Surana,1
River Hawke - Character,1
Cameo appearance from Sten and Zevran,1
Meghan Hawke,1
Nyrah Trevelyan,1
Zevmael Lavellan,1
Vesper Trevelyan,1
Stal Lavellan,1
Alto Trevelyan,1
Gabel Trevelyan,1
Ashton Trevelyan,1
Myril Lavellan,1
Random mercenaries,1
nuggalope - Character,1
Mentioned: Alistair,1
Mentioned: Sten,1
Mentioned: Zevran,1
minor Danarius,1
Avvar!Inquisitor,1
Rythlen Cousland,1
mentions of Awakenings companions,1
the rest of the inquisition,1
Damien Hawke,1
everyone is going to show up eventually to some extent honestly,1
Others will be added,1
Darth Sidious,1
Coritha Hawke,1
Some Douchey Orlesian Baron,1
And other annoying nobles,1
Orlesian Nobles - Character,1
Madara Surana,1
Basically everybody,1
Qunari Inquisitor (Dragon Age),1
Mentions of Carver and Bethany,1
Aoi Touko,1
Tara Tabris,1
Assorted Cast,1
Bohdan Feddic,1
Martin Slate,1
Clare Slate,1
Malcolm Slate,1
some poor mage,1
mentions of Vivienne,1
Rilenus,1
Conall Hawke,1
Augur,1
Jeremiah Trevelyan,1
everybody ok,1
other DA:O characters mentioned,1
Alana Lavellan,1
Milliara,1
Fyara,1
Matt Murdock,1
Rosa Diaz,1
Gilderoy Lockhart,1
Cullen's admirers,1
Ellion Mahariel,1
Purple Female Hawke,1
Warden Cullen Rutherford (Dragon Age),1
The Avaar,1
The Elementalist,1
Tempest Hawke,1
Neria (Dragon Age),1
AU-Inquisitor,1
the gang's all here!,1
Kaya Lavellan,1
Multi - Character,1
Im Jaebum | JB,1
Park Jinyoung | Jr.,1
Mark Tuan,1
Kim Yugyeom,1
Kunpimook Bhuwakul | BamBam,1
Choi Youngjae,1
And a host of other characters,1
Lady Emmald,1
Ionas Trevelyan,1
Ifalna,1
Jihl Nabaat,1
Xehanort,1
Xion,1
Larxene,1
Marluxia,1
Kairi,1
Remus Cole (OC),1
Hojo (Compilation of FFVII),1
Corvo Attano,1
implied mage lavellan,1
Fiowynn Lavellan,1
Raiyna Arainai (OC),1
hissrad!bull,1
Aravirassal Lavellan,1
Unimportant OC - Character,1
Gin Hawke,1
Suledin Mahariel,1
Elise Trevelyan,1
Kior Adaar,1
Isabel,1
Tevinter OCs,1
Saevin Lavellan,1
Cha'cer,1
leliana(mentioned),1
inquisiton characters (mentioned),1
Dirthamen (mentioned),1
Aith Lavellan,1
and a poor well meaning scout,1
Dahl Hawke,1
Warden Bethany - Character,1
Saraad Adaar,1
Xan (Alexandrea),1
Kittens - Character,1
Hawke's Kirkwall Crew,1
Erwin Smith,1
Petra Ral,1
Eld Jinn,1
Mike Zacharias,1
Hange Zoë,1
Nanaba (Shingeki no Kyojin),1
Keith Shadis,1
Moblit Berner,1
Gunther Schultz,1
Anders Johnson,1
John Mitchell,1
Richard Armitage,1
Dean O'Gorman,1
Aidan Turner,1
Thorton (Dragon Age),1
Zither! (Dragon Age),1
Idk yet maybe more people later,1
probably more people later,1
Donnic (Dragon Age),1
Cassandra Penatghast,1
Falon (Fen'ethera),1
Falon,1
Hunter Trevelyan,1
Amry,1
Dany Trevelyan,1
Ashlynn Cousland,1
Thorbeorn (OC),1
Kharjo,1
Shadowmere (Skyrim),1
"Lars ""Brare"" Perrowth",1
"Damien ""Malefic""",1
Frigga (Marvel),1
Magister Erasthenes,1
Plus Tallis,1
And those poor sods who live in Orlais,1
Saraphim Lavellan,1
Tranquil Mage,1
Inquisition Soldier,1
Hope Spirit,1
Drunk Alistair - Character,1
OC seeker,1
Seeker Tristan,1
mentioned Inquisitor/Josephine,1
implied Inquisitor/Everyone,1
Too Many Characters To Mention,1
David Bowie,1
Cedric Cen-Valmont,1
The Grey Mage/Mage of the Grey,1
Travelyan,1
(most everyone in the 'verse appears but those are the main ones),1
Gen Female Inquisitor,1
A few OFCs thrown in as needed,1
basically the entire dragon age: inquistion cast,1
Amelia (OC),1
Trevalyan,1
Inquisitior,1
Kenley Trevelyan,1
Lymrik Cadash,1
Leto/Fenris,1
Hadrianna,1
everyone really eventually,1
we'll get there. Eventually.,1
Vanessa,1
Jake,1
Tevye,1
Female IMage Inqusitor,1
Beanie the Mabari,1
Arla Lavellan,1
Elise Hawke,1
Lots and lots of mabari,1
Brief mention of Hawke,1
Aiden Cadash,1
Aurelia Tabris,1
Maeve Mac Tir,1
Alix Trevelyan,1
Daren Trevelyan,1
kasaanda adaar,1
Adaar Grandparents,1
Some minor background people,1
Generic Warden,1
(mentions of) Velanna,1
(mentions of) Gorim Saelac,1
(mentions of) Zevran,1
(mentions of) Loghain,1
with appearances by Varric Cassandra and Cole,1
Bryony,1
Children (OC's),1
Giselle (mentioned),1
Mamma Trevelyan,1
Ciaran Hawke,1
Mage!Warden,1
De Aged!Hawke,1
Commander Cullen mention,1
Tiddles Majoris (Nuggalope/War Nug) - Character,1
Lavellan (sort of),1
Anthony (OC),1
Scout,1
Bael Lavellan,1
none - Character,1
tbh theyre all mentioned at least once,1
Dale Cooper,1
Felix Pavus (OC),1
lyrnehn lavellan (OC),1
Vallasen Lavellan (OC),1
Roan Lavellan - Character,1
Blue Hawke with Plenty Purple,1
I'll be adding characters as they come,1
Greda,1
Tavern Maid - Character,1
Anders mentioned,1
Cullen's parents,1
Enic Lavellan,1
Mage!Enic Lavellan,1
Others - Mentioned - Character,1
Athadra,1
Falon Din,1
Malandra Hawke,1
Eva Aeducan,1
Fena'dea Lavellan,1
not yet female inquisitor,1
Duke Antoine,1
Erron Black,1
Garret's magnificent beard,1
Hayden Trevelyan,1
minor Oghren,1
minor Sigrun,1
All the OCs,1
nearly all the Awakening characters,1
Human Warden,1
Unknown Female Inquisitor,1
Altus Mage,1
for like a sentence - Character,1
Ygraine Trevelyan,1
thom ranier,1
basically the whole inquistion,1
maybe some more pals from da2,1
Brief mention of Sera and Cole,1
Valynril Lavenllan,1
Nathaniel Surana,1
Mentions of DA2 crew,1
Vega Hawke,1
Isobel Trevelyan,1
Self-Insert - Character,1
Rowena Hawke,1
Mirabella Hawke - OC,1
The Whole Inquisition Crew,1
There are others but they don't have any lines,1
background mentions of the pantheon gods - Character,1
Hahren Paivel,1
Baby Sera!,1
Sebastian - mentioned,1
King Markus Pentaghast,1
Keeva Surana,1
Banal,1
Dalish Lavellan,1
Mother Gisele,1
with brief appearances from most of the rest of the crew,1
Ninalyn Lavellan,1
Nithen Lavellan,1
maddy brosca,1
Vanmoriel Lavellan,1
at least everyones mentioned,1
anyways - Character,1
Sindha Trevelyan,1
The Baker,1
The Inquisitor is barely mentioned really?,1
the entire origins crew basically,1
oghren's there too but barely,1
also a child,1
Various characters as brief walk-ons,1
Warden!Alistair - Character,1
Sola,1
Eliane Surana,1
Len Hawke,1
the unfortunate recruit who interrupts them,1
Lord Otranto,1
Smooth Fade Nerd,1
Uvir Lavellan,1
The Rutherfords,1
you get the idea - Character,1
Everyone Is Here,1
Inquisitor (Dragon Age)-Mentioned,1
Ellendra,1
Palace Attendants,1
Original male Trevelyan,1
Erin (Thief),1
Garrett (Thief),1
Trearia Lavellan,1
Lo Hawke,1
Lorelei Hawke,1
Elaine Trevelyan (OC),1
Inquisitor (Dragon Age,1
Sagrell (OC),1
Krem's Mother,1
River Surana,1
Colette,1
Fen'Harel (hinted),1
...Other people,1
Koslun,1
King Bhelen,1
trans Saemus Dumar,1
all of dragon age,1
Kalaeth Lavellan,1
Sparrow | The Hero of Bowerstone,1
Seeker Byron,1
Tobias Trevelyan,1
The usual Ragtag bunch at Skyhold,1
Recruit JIm,1
OC-Cullen's family,1
Ceri Hawke,1
okay just assume everyone is there,1
Shilah Trevelyan,1
Sorvina Amell,1
Anabell Hawke,1
Cassandra Penthaghast,1
Livius Erimond of Vyranthium (mentioned),1
Nazul Adaar,1
Nathalie Surana (OC),1
Sterling Archer,1
Messenger guy (I'm calling him Jim),1
Bottles of Thedas,1
Malory Archer,1
Lana Kane,1
Cyril Figgis,1
Pam Poovey,1
Cheryl Tunt,1
Dr Kreiger,1
Nug (Dragon Age),1
mentions of Dorian Pavus and Iron Bull,1
mentions of Mother Giselle,1
OCs- Cullen's family,1
Non Binary Tabris - Character,1
Asexual Zevran,1
Asexual Tabris - Character,1
Elven Warden,1
Mordred (Male Warden),1
Male Leliana,1
miscellaneous - Character,1
f!Justice,1
Pairos Lavellan,1
mara cadash,1
Nosy Orlesian lady,1
Avaline,1
Marrill,1
Andel Hawke (male Hawke),1
Felisa Lavellan,1
Maitimo Mahariel,1
Sutherland,1
More eventually - Character,1
cast listed in order of appearance,1
hints of Mother Giselle,1
the da2 crew,1
Orana's Father,1
Noellise,1
Ser Temmerly,1
Неро,1
Карвер,1
Мерриль,1
Вергилий,1
Noellise Trevelyan,1
Canon Character Death - Character,1
Livia Pavus - Original Character,1
Dirtharel - Original Character,1
mentions of Cullen Rutherford,1
mentions of Giselle,1
Alexandria Amell,1
Scout Ritts,1
Karl Tehkla,1
Kallianne Cousland,1
Mortine Mahariel,1
Sahir Nadeer,1
Eamon Guirren,1
Teagan Guirren,1
Isolde Guirren,1
Mentions of Malcolm Hawke,1
Lydia Rutherford,1
Narrisa,1
Eric,1
Adam,1
Dragon Age-Many,1
momma trevelyan,1
Nightmare Demon (Dragon Age),1
Inquisitor (Unnamed),1
Mithral Lavellan,1
Telana,1
Venatori OCs,1
Female Cadash Inquisitor,1
Female Saarebas Oc,1
Barman - Character,1
Bards - Character,1
Felix Gaeta,1
Cullen Rutherford - side character,1
Cassandra Pentaghast - side character,1
Leliana - side character,1
Luka,1
Tamar,1
Rowan Guirren,1
f!Cadash Inquisitor,1
Surama,1
a large angry dragon,1
Dog!Cullen,1
Desiderata Trevelyan,1
Trevelyan OC,1
Dori (Tolkien),1
Óin (Tolkien),1
Glóin (Tolkien),1
the concept art monkey,1
hawkelets,1
Joeliya Trevelyan,1
Naia Lavellan,1
Amira Lavellan,1
Warden Carroll,1
Knight Captain Carroll,1
The Dwarves,1
Ser Henric (Dragon Age:Origins),1
the rest of the crew as they appear,1
Souveri,1
Fen'vir,1
That one asshole,1
you know who I'm talking about - Character,1
Macha the Mabari,1
Candesco the Cat,1
Pinocchio | August Booth,1
Red Riding Hood | Ruby,1
Queen of Hearts | Cora,1
Prince Phillip (Once Upon a Time),1
Daniel (Once Upon a Time),1
mentions of Felix Alexius,1
Velelan,1
Mentioned: - Character,1
Mistress!Warden,1
Natalie Hawke,1
King Cailan Theirin,1
Luca Lavellan (OC),1
Aridhel Lavellan (OC),1
Keeper Lathona,1
The Cast of Dragon Age,1
Tranquility - Character,1
Rest of the DA2 Cast,1
mentions of inner circle,1
Ilynwe Lavellan (OC),1
Companions (Dragon Age),1
Visnomer,1
Vinsomer,1
Female Tabris (mention),1
Solas - Mentioned,1
Mention of Merrill,1
Ginnis,1
The Winters,1
Red Lyrium!Cullen - Character,1
Emerson Rutherford,1
and a baby - Character,1
Mistress!Mahariel,1
Reno,1
Queen Theirin,1
morrigan-mentioned,1
Kaisa Lavallan,1
Autumn - Character,1
Mentions of Flemeth,1
Nick Lavellan,1
Aashi Lavellan,1
Marcus Trevelyan,1
Dalish Inquisitor - Character,1
small random orphan child,1
Adaar Inquisitor,1
various spirits,1
Drakön Wyatt (OC),1
Azure Hawke,1
no one else really does anything,1
Dorian Pavus (briefly),1
Solas (briefly),1
Male Lavellan (briefly),1
Krem (briefly),1
Johanna Mason,1
Wevryn Lavellan,1
Nora Lavellan,1
Anoki Lavellan,1
Arron Treyvelyan,1
Eirys Amell,1
Alanna Trevelyan,1
Full Roster,1
cerys (oc),1
Babelas,1
Kirie,1
Lenne,1
Tanya,1
Three Man,1
Master Denett,1
Indrani Trevelyan,1
Falcor Redin,1
Marcus Downing,1
Rune Hawke,1
Justice/Vengeance (Dragon Age),1
Random Templar #104,1
Malikai (OC),1
Sapphire Hawke,1
Waffles Hawke,1
Chuckles Hawke,1
Rhawlin Lavellan,1
Leliana Cameo,1
flavellan,1
mlavellan,1
there are a lot of characters in this okay,1
Mirun Brosca,1
Skyhold Goat,1
Angry Child-Hating Goat,1
Harrison Mccoy,1
Gary Mitchell,1
Exiled Alistair,1
Hawke's Trusty Mabari,1
Aval'var,1
A lot of OC's - Character,1
Except he's all grown up,1
and a couple mentions of others,1
Enasal Atish'an,1
Atisha Atish'an,1
and assorted members of the Dragon Age cast,1
Hall,1
I think all of the the inner circle are mentioned,1
Female Tabris (Dragon Age),1
Female Mahariel (Dragon Age),1
Richard Gansey III,1
Blue Sargent,1
Ronan Lynch,1
Noah Czerny,1
Maura Sargent,1
Persephone Poldma,1
Calla (Raven Cycle),1
Cassandra (Brief),1
Miscellaneous Skyhold people,1
very briefly and only in passing,1
